Student ID,Gender,Education,Infrastructure,PlacementSupport,FacultySupport,Events,Fees,Sport Facility,DegreeYears,Churn
5789-LDFXO,Male,Good,Good,Good,Good,Good,4000,Good,4,No
0508-OOLTO,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2984-TBYKU,Male,Good,Good,Good,Good,Good,13000,Good,4,No
9822-WMWVG,Female,Good,Good,Good,Good,Good,13000,Poor,4,No
2391-SOORI,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9040-KZVWO,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
2645-QTLMB,Male,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
4806-HIPDW,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
1548-ARAGG,Female,Poor,Good,Poor,Good,Good,52885,Poor,4,No
6339-RZCBJ,Male,Poor,Good,Good,Good,Poor,13000,Good,4,No
4424-TKOPW,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
4415-WNGVR,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
2522-AHJXR,Male,Good,Poor,Good,Good,Good,13000,Good,4,No
0412-UCCNP,Male,Good,Poor,Good,Good,Poor,13000,Poor,4,No
1816-FLZDK,Male,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
7096-UCLNH,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8443-ZRDBZ,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
9136-ALYBR,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4615-PIVVU,Female,Poor,Poor,Good,Good,Poor,13000,Good,4,No
8885-QSQBX,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
7479-NITWS,Male,Poor,Poor,Good,Poor,Good,13000,Poor,4,Yes
8617-ENBDS,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
9385-NXKDA,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
0430-IHCDJ,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
2959-MJHIC,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
6674-KVJHG,Female,Good,Good,Good,Good,Good,4000,Good,4,No
1814-DKOLC,Female,Good,Good,Good,Good,Good,4000,Good,4,No
4201-JMNGR,Female,Good,Poor,Good,Poor,Poor,13000,Poor,4,Yes
9351-HXDMR,Male,Good,Poor,Good,Good,Good,13000,Good,4,No
3537-HPKQT,Female,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
2129-ALKBS,Female,Good,Good,Good,Good,Good,4000,Good,4,No
5821-MMEIL,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5960-WPXQM,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0684-AOSIH,Male,Good,Poor,Poor,Poor,Poor,52885,Good,4,Yes
8260-NGFNY,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
1309-XGFSN,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
1866-RZZQS,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
6968-URWQU,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4742-TXUEX,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9631-XEYKE,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
8631-NBHFZ,Male,Good,Good,Good,Good,Good,13000,Poor,4,Yes
1335-MXCSE,Male,Poor,Poor,Good,Good,Poor,13000,Poor,4,No
8873-TMKGR,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8800-JOOCF,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
1469-LBJQJ,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
4958-XCBDQ,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
8337-UPOAQ,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
0064-YIJGF,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
2386-OWURY,Female,Poor,Poor,Poor,Good,Poor,52885,Good,4,No
1725-IQNIY,Male,Good,Good,Good,Good,Poor,13000,Good,4,Yes
0310-VQXAM,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6598-RFFVI,Male,Good,Good,Good,Good,Poor,4000,Good,4,Yes
3453-RTHJQ,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
6712-OAWRH,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
6278-FEPBZ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
4280-DLSHD,Male,Poor,Good,Good,Poor,Poor,13000,Poor,4,No
1508-DFXCU,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
8614-VGMMV,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
7868-BGSZA,Male,Good,Poor,Good,Poor,Good,13000,Good,4,No
2800-QQUSO,Male,Poor,Poor,Poor,Good,Good,52885,Good,4,No
2930-UOTMB,Female,Good,Poor,Good,Good,Good,13000,Poor,4,Yes
7973-DZRKH,Female,Good,Poor,Good,Good,Good,13000,Poor,4,No
5914-DVBWJ,Female,Poor,Good,Poor,Good,Good,52885,Poor,4,Yes
7698-YFGEZ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2533-QVMSK,Male,Poor,Good,Poor,Good,Good,52885,Poor,4,Yes
9773-PEQBZ,Male,Poor,Good,Poor,Poor,Good,52885,Poor,4,No
8644-XLFBW,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0650-BWOZN,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
8625-AZYZY,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
7785-RDVIG,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9602-WCXPI,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
2903-YYTBW,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3620-MWJNE,Male,Good,Poor,Poor,Good,Poor,52885,Poor,4,No
8573-JGCZW,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6837-HAEVO,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
6701-YVNQG,Male,Good,Good,Good,Good,Good,13000,Good,4,No
9306-CPCBC,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
4304-XUMGI,Male,Good,Good,Good,Poor,Good,13000,Good,4,No
9504-YAZWB,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8819-ZBYNA,Female,Good,Good,Poor,Good,Good,52885,Good,4,No
6174-NRBTZ,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
9481-IEBZY,Male,Good,Good,Good,Good,Good,13000,Good,4,No
1833-VGRUM,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
6137-NICCO,Female,Poor,Good,Good,Poor,Good,13000,Poor,4,No
9065-ZCPQX,Male,Good,Good,Good,Good,Good,13000,Good,4,No
6402-EJMWF,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
3620-EHIMZ,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
3213-VVOLG,Male,Good,Good,Good,Good,Good,4000,Good,4,No
6870-ECSHE,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8747-UDCOI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8374-XGEJJ,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
2656-TABEH,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
6946-LMSQS,Male,Good,Poor,Poor,Poor,Good,52885,Good,4,Yes
4626-OZDTJ,Female,Poor,Good,Poor,Good,Good,52885,Good,4,No
9169-BSVIN,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
2325-ZUSFD,Female,Good,Poor,Poor,Poor,Poor,52885,Good,4,Yes
8194-PEEBY,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6872-HXFNF,Female,Poor,Poor,Good,Good,Good,13000,Poor,4,No
3932-CMDTD,Female,Poor,Good,Good,Good,Poor,13000,Good,4,Yes
7714-YXSMB,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,No
8387-UGUSU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
1080-BWSYE,Male,Good,Good,Good,Good,Good,4000,Good,4,No
4039-HEUNW,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
1194-HVAIF,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
0812-WUPTB,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3594-UVONA,Female,Good,Poor,Good,Good,Good,13000,Good,4,Yes
0004-TLHLJ,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
1767-TGTKO,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
8439-LTUGF,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8805-JNRAZ,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
5089-IFSDP,Female,Good,Good,Good,Poor,Good,13000,Good,4,Yes
6418-HNFED,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
0206-OYVOC,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7291-CDTMJ,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
7128-GGCPoor,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
0237-YFUTL,Female,Good,Good,Poor,Good,Good,52885,Good,4,No
7691-KGKGP,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
6710-HSJRD,Male,Poor,Good,Good,Good,Good,13000,Good,4,No
3675-EQOZA,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
0840-DCNZE,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
1732-FEKLD,Female,Poor,Good,Good,Poor,Good,13000,Poor,4,No
9862-KJTYK,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
0479-HMSWA,Female,Poor,Good,Good,Good,Poor,13000,Good,4,No
5854-KSRBJ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
0365-BZUWY,Male,Poor,Good,Good,Poor,Good,13000,Good,4,No
4817-VYYWS,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
5701-SVCWR,Female,Good,Good,Good,Good,Good,4000,Good,4,No
3129-AAQOU,Female,Good,Good,Good,Good,Good,4000,Good,4,No
4922-CVPDX,Female,Poor,Good,Good,Poor,Poor,13000,Good,4,No
1396-QWFBJ,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,Yes
1357-BIJKI,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,No
1099-BTKWT,Female,Good,Poor,Good,Poor,Poor,13000,Good,4,No
5299-SJCZT,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
2018-PZKMU,Male,Poor,Poor,Good,Good,Poor,13000,Good,4,No
7340-KEFQE,Female,Good,Poor,Poor,Good,Poor,52885,Poor,4,No
4570-QHXHL,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2403-BCASL,Male,Poor,Good,Good,Good,Good,13000,Good,4,Yes
7392-YYPYJ,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,No
2898-LSJGD,Female,Good,Poor,Good,Poor,Poor,13000,Good,4,Yes
2223-GDSHL,Male,Good,Good,Good,Good,Good,13000,Good,4,No
7359-PTSXY,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
9470-RTWDV,Male,Poor,Poor,Good,Good,Good,13000,Good,4,No
2176-OSJUV,Male,Good,Good,Poor,Good,Good,52885,Poor,4,No
9348-YVOMK,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
8104-OSKWT,Female,Good,Poor,Poor,Poor,Good,52885,Poor,4,No
4521-YEEHE,Female,Poor,Poor,Poor,Good,Good,52885,Poor,4,No
4090-KPJIP,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
3786-WOVKF,Female,Good,Good,Poor,Poor,Good,52885,Good,4,No
4503-BDXBD,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,Yes
6086-ESGRL,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
2592-HODOV,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
3886-CERTZ,Female,Poor,Good,Good,Good,Good,13000,Good,4,Yes
7995-ZHHNZ,Male,Good,Poor,Poor,Poor,Good,52885,Poor,4,No
3824-RHKVR,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5816-SCGFC,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
5989-AXPUC,Female,Good,Good,Good,Good,Good,13000,Good,4,No
4979-HPRFL,Male,Good,Good,Good,Good,Good,4000,Good,4,No
8590-OHDIW,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8015-IHCGW,Female,Good,Good,Good,Good,Good,13000,Good,4,No
2332-TODQS,Female,Good,Good,Good,Good,Good,4000,Good,4,No
9278-VZKCD,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
8008-OTEZX,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2773-OVBPK,Male,Poor,Good,Good,Good,Good,13000,Good,4,No
5999-LCXAO,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
5206-XZZQI,Male,Poor,Good,Poor,Good,Poor,52885,Poor,4,No
4803-LBYPN,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
5759-RCVCB,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
6372-RFVNS,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
2139-FQHLM,Male,Poor,Poor,Good,Good,Poor,13000,Poor,4,No
8261-GWDBQ,Female,Good,Good,Good,Good,Good,13000,Good,4,No
1093-YSWCA,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
8938-UMKPI,Female,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
0991-BRRFB,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3882-IYOIJ,Female,Good,Good,Good,Good,Good,13000,Good,4,No
8749-TZYEC,Male,Good,Good,Good,Good,Good,4000,Good,4,No
1755-FZQEC,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
3115-JPJDD,Female,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
5600-KTXFM,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
3871-IKPYH,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
6319-IEJWJ,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
9025-AOMKI,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
6339-TBELP,Male,Poor,Poor,Good,Good,Good,13000,Poor,4,No
7964-GoodJC,Female,Good,Good,Good,Poor,Good,13000,Poor,4,No
6173-GOLSU,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
5275-SQEIZ,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
7716-YTYHG,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
9938-ZREHM,Female,Poor,Good,Poor,Good,Good,52885,Good,4,No
7950-XWOVN,Male,Poor,Good,Good,Poor,Poor,13000,Poor,4,No
4390-KYULV,Male,Good,Good,Good,Good,Poor,4000,Good,4,Yes
4647-MUZON,Female,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
9702-AIUJO,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
8849-PRIQJ,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
8851-RAGOV,Female,Good,Good,Poor,Good,Poor,52885,Good,4,No
1304-NECVQ,Female,Poor,Poor,Good,Poor,Good,13000,Poor,4,Yes
5396-IZEPB,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1729-VLAZJ,Female,Good,Good,Poor,Good,Poor,52885,Poor,4,No
8285-ABVLB,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0701-TJSEF,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
5712-VBOXD,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6629-LADHQ,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
8945-GRKHX,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
1559-DTODC,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4797-MIWUM,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6959-UWKHF,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
8720-RQSBJ,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
4537-CIBHB,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
3815-SLMEF,Female,Good,Poor,Poor,Good,Poor,52885,Poor,4,Yes
5154-VEKBL,Female,Good,Poor,Good,Good,Poor,13000,Good,4,Yes
4324-AHJKS,Female,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
4355-CVPVS,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
4495-LHSSK,Female,Good,Poor,Poor,Poor,Good,52885,Poor,4,No
5655-JSMZM,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
5915-APoorEI,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
9861-PDSZP,Female,Poor,Good,Good,Good,Good,13000,Good,4,No
4505-EXZHB,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
7225-CBZPL,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
6704-UTUKK,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
4587-VVTOX,Female,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
2019-HDCZY,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
4652-NNHNY,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
8788-DOXSU,Male,Poor,Poor,Good,Poor,Poor,13000,Good,4,No
7404-JLKQG,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,No
7421-ZLUPA,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
8972-HJWNV,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
3274-NSDWE,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2632-IVXVF,Female,Good,Poor,Good,Good,Good,13000,Good,4,No
3692-JHONH,Female,Poor,Good,Good,Poor,Good,13000,Good,4,No
8915-NNTRC,Male,Good,Good,Poor,Good,Good,52885,Good,4,No
5914-GXMDA,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
7463-IFMQU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
2920-RNCEZ,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2541-YGPKE,Male,Good,Poor,Poor,Good,Poor,52885,Good,4,No
8515-OCTJS,Female,Good,Good,Good,Good,Good,4000,Good,4,Yes
5382-TEMLV,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
3441-CGZJH,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
9592-ERDKV,Male,Good,Poor,Good,Poor,Good,13000,Good,4,No
2860-RANUS,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,Yes
5261-QSHQM,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
4778-IZARL,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
0432-CAJZV,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
7008-LZVOZ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
8868-WOZGU,Male,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
1200-TUZHR,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
9365-CSLBQ,Male,Good,Good,Good,Good,Good,4000,Good,4,No
1334-FJSVR,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
5884-FBCTL,Female,Good,Good,Good,Good,Good,4000,Good,4,No
7130-CTCUS,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
6242-FEGFD,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
7625-XCQRH,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,Yes
6194-HBGQN,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
7634-WSWDB,Female,Good,Poor,Poor,Poor,Poor,52885,Good,4,No
6986-IXNDM,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
1731-TVIUK,Female,Poor,Good,Poor,Good,Good,52885,Good,4,Yes
2987-BJXIK,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
9769-TSBZE,Female,Good,Good,Poor,Good,Good,52885,Poor,4,No
0406-BPDVR,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
0618-XWMSS,Male,Good,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
1395-WSWXR,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
6023-GSSXW,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,No
6752-APNJL,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,No
5276-KQWHG,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0420-HLGXF,Female,Poor,Poor,Good,Poor,Good,13000,Good,4,No
7446-KQISO,Male,Poor,Good,Good,Good,Good,13000,Good,4,No
9823-EALYC,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
0582-AVCLN,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
5803-NQJZO,Male,Good,Good,Good,Good,Good,13000,Poor,4,No
2565-JSLRY,Male,Good,Good,Good,Good,Good,4000,Good,4,Yes
2607-DHDAK,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1073-XXCZD,Male,Good,Good,Good,Good,Good,4000,Good,4,No
0743-HRVFF,Female,Poor,Poor,Good,Good,Poor,13000,Good,4,No
4006-HKYHO,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
3727-JEZTU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8143-ETQTI,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
6689-KXGBO,Female,Poor,Good,Poor,Poor,Poor,52885,Poor,4,Yes
9667-TKTVZ,Female,Poor,Poor,Poor,Good,Good,52885,Poor,4,No
3657-COGMW,Female,Good,Good,Good,Poor,Good,13000,Good,4,No
8570-KLJYJ,Female,Good,Poor,Poor,Poor,Good,52885,Poor,4,No
7754-IXRMC,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
9473-CBZOP,Female,Good,Poor,Good,Poor,Good,13000,Poor,4,No
2969-WGHQO,Female,Good,Good,Good,Poor,Poor,13000,Poor,4,No
6615-NGGZJ,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,Yes
4334-HOWRP,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
4255-DDUOU,Female,Good,Good,Good,Good,Poor,4000,Good,4,Yes
5863-OOKCL,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
1686-STUHN,Male,Good,Good,Good,Good,Poor,4000,Good,4,No
1329-VHWNP,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
2984-MIIZL,Male,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
0266-GMEAO,Male,Good,Good,Good,Good,Good,13000,Good,4,No
5590-YRFJT,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
5574-NXZIU,Male,Good,Good,Good,Good,Poor,13000,Good,4,No
0019-GFNTW,Female,Good,Good,Good,Good,Poor,13000,Poor,4,No
4256-ZWTZI,Female,Poor,Poor,Poor,Good,Poor,52885,Poor,4,No
8309-PPCED,Female,Poor,Good,Good,Good,Good,13000,Good,4,No
4098-NAUKP,Male,Poor,Good,Good,Poor,Good,13000,Poor,4,No
5196-WPYOW,Male,Good,Good,Poor,Good,Poor,52885,Poor,4,No
4608-LCIMN,Male,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,No
1485-YDHMM,Male,Poor,Good,Poor,Good,Good,52885,Good,4,No
4054-CUMIA,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
0603-TPMIB,Female,Good,Good,Good,Good,Good,4000,Good,4,No
2525-GVKQU,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
8161-QYMTT,Male,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
9581-GVBXT,Male,Good,Poor,Good,Poor,Poor,13000,Poor,4,No
5862-BRIXZ,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
5404-GGUKR,Male,Poor,Good,Poor,Poor,Poor,52885,Poor,4,No
3308-JSGML,Male,Good,Poor,Good,Good,Poor,13000,Good,4,No
2126-GSEGL,Female,Poor,Good,Good,Good,Good,13000,Good,4,No
3677-TNKIO,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0440-QEXBZ,Female,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
2434-EEVDB,Female,Good,Poor,Good,Poor,Good,13000,Poor,4,No
6762-QVYJO,Female,Good,Poor,Good,Good,Poor,13000,Good,4,No
6199-IWKGC,Female,Poor,Poor,Poor,Good,Good,52885,Good,4,No
2675-DHUTR,Male,Poor,Good,Poor,Poor,Good,52885,Good,4,No
8152-VETUR,Female,Poor,Good,Poor,Poor,Good,52885,Good,4,No
9667-EQRXU,Female,Poor,Poor,Good,Poor,Poor,13000,Poor,4,Yes
7446-YPODE,Male,Good,Good,Poor,Poor,Good,52885,Poor,4,No
9522-BNTHX,Female,Poor,Good,Good,Poor,Poor,13000,Good,4,No
4676-WLUHT,Male,Good,Good,Poor,Poor,Poor,52885,Good,4,No
3329-WDIOK,Female,Poor,Good,Poor,Poor,Poor,52885,Good,4,Yes
7980-MHFLQ,Female,Good,Good,Good,Good,Good,4000,Good,4,No
2873-ZLIWT,Female,Poor,Poor,Good,Good,Good,13000,Poor,4,Yes
3415-TAILE,Female,Poor,Poor,Poor,Poor,Poor,52885,Good,4,Yes
0757-WCUUZ,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,No
1629-DQQVB,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
1915-IOFGU,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
3045-XETSH,Female,Poor,Good,Good,Poor,Good,13000,Good,4,Yes
0374-AACSZ,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
7239-HZZCX,Male,Good,Good,Good,Good,Poor,4000,Good,4,Yes
4872-VXRIL,Male,Good,Good,Poor,Good,Good,52885,Poor,4,No
9140-CZQZZ,Female,Good,Good,Poor,Good,Poor,52885,Good,4,No
3423-HHXAO,Female,Good,Good,Good,Good,Poor,4000,Good,4,No
9938-TKDGL,Male,Good,Poor,Poor,Good,Poor,52885,Good,4,No
0531-ZZJWQ,Male,Poor,Poor,Poor,Poor,Good,52885,Poor,4,No
6537-QLGEX,Female,Good,Poor,Poor,Poor,Poor,52885,Poor,4,No
2688-BHGOG,Male,Poor,Poor,Poor,Poor,Poor,52885,Good,4,No
7683-CBDKJ,Male,Good,Good,Poor,Poor,Poor,52885,Poor,4,Yes
0946-CLJTI,Male,Poor,Poor,Good,Poor,Good,13000,Good,4,Yes
3160-TYXLT,Male,Good,Good,Poor,Poor,Poor,52885,Good,4,No
1325-USMEC,Male,Good,Good,Good,Poor,Good,13000,Poor,4,No
0916-QOFDP,Female,Poor,Poor,Poor,Poor,Good,52885,Good,4,No
0628-CNQRM,Male,Good,Poor,Good,Good,Poor,13000,Poor,4,Yes
5606-AMZBO,Female,Good,Poor,Poor,Poor,Good,52885,Poor,4,No
6199-IPCAO,Female,Good,Good,Good,Good,Good,4000,Good,4,No
7665-TOALD,Female,Poor,Poor,Poor,Poor,Poor,52885,Poor,4,Yes
0112-QWPNC,Male,Good,Poor,Good,Good,Good,13000,Good,4,Yes
