,Fees,DegreeYears,Churn,Gender_Female,Gender_Male,Education_Good,Education_Poor,Infrastructure_Good,Infrastructure_Poor,PlacementSupport_Good,PlacementSupport_Poor,FacultySupport_Good,FacultySupport_Poor,Events_Good,Events_Poor,Sport Facility_Good,Sport Facility_Poor
4158,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4159,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
4160,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0
4161,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1
4162,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4163,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
4164,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
4165,52885,4,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0
4166,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4167,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4168,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0
4169,13000,4,1,1,0,0,1,1,0,1,0,0,1,0,1,1,0
4170,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4171,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4172,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4173,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
4174,52885,4,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
4175,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4176,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4177,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4178,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4179,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
4180,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4181,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4182,52885,4,1,1,0,0,1,0,1,0,1,1,0,1,0,1,0
4183,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
4184,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1
4185,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4186,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
4187,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4188,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
4189,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
4190,52885,4,1,1,0,1,0,0,1,0,1,1,0,1,0,0,1
4191,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
4192,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4193,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4194,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4195,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
4196,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4197,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,1,0
4198,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4199,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
4200,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
4201,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4202,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4203,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4204,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
4205,13000,4,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0
4206,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4207,52885,4,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1
4208,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4209,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
4210,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
4211,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0
4212,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4213,52885,4,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
4214,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
4215,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0
4216,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4217,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1
4218,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4219,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
4220,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4221,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4222,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4223,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4224,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4225,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4226,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4227,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
4228,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4229,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4230,52885,4,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4231,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4232,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4233,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
4234,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4235,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4236,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4237,13000,4,1,0,1,0,1,0,1,1,0,0,1,0,1,1,0
4238,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4239,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
4240,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
4241,13000,4,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1
4242,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4243,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,0,1
4244,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4245,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4246,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0
4247,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0
4248,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
4249,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
4250,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1
4251,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4252,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
4253,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1
4254,52885,4,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1
4255,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
4256,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4257,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
4258,13000,4,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0
4259,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4260,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
4261,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
4262,13000,4,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1
4263,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4264,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
4265,52885,4,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0
4266,52885,4,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0
4267,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4268,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,0,1
4269,13000,4,1,0,1,1,0,1,0,1,0,0,1,1,0,0,1
4270,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4271,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4272,4000,4,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4273,52885,4,1,1,0,0,1,0,1,0,1,1,0,1,0,0,1
4274,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4275,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4276,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
4277,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4278,13000,4,0,1,0,0,1,1,0,1,0,0,1,0,1,1,0
4279,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4280,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4281,52885,4,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
4282,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4283,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4284,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4285,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
4286,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
4287,13000,4,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
4288,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
4289,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4290,52885,4,1,1,0,0,1,0,1,0,1,1,0,0,1,0,1
4291,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
4292,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4293,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4294,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
4295,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4296,13000,4,1,1,0,1,0,0,1,1,0,1,0,1,0,0,1
4297,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0
4298,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4299,52885,4,0,1,0,1,0,1,0,0,1,0,1,1,0,0,1
4300,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4301,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4302,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4303,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4304,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4305,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4306,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
4307,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
4308,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4309,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
4310,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4311,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0
4312,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4313,52885,4,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1
4314,52885,4,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0
4315,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4316,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4317,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4318,52885,4,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0
4319,13000,4,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0
4320,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4321,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
4322,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4323,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4324,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0
4325,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4326,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4327,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4328,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4329,13000,4,1,1,0,1,0,0,1,1,0,0,1,1,0,0,1
4330,13000,4,1,0,1,0,1,1,0,1,0,0,1,0,1,0,1
4331,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4332,52885,4,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1
4333,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1
4334,52885,4,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
4335,13000,4,0,1,0,0,1,0,1,1,0,0,1,0,1,1,0
4336,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
4337,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
4338,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
4339,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
4340,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1
4341,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4342,13000,4,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
4343,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4344,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
4345,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4346,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1
4347,52885,4,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0
4348,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4349,52885,4,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
4350,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4351,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4352,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
4353,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
4354,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4355,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4356,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4357,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4358,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4359,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
4360,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
4361,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4362,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4363,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4364,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4365,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0
4366,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,0,1
4367,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
4368,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4369,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4370,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
4371,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4372,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4373,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4374,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4375,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4376,52885,4,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0
4377,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4378,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4379,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1
4380,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4381,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4382,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4383,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4384,13000,4,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
4385,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4386,52885,4,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4387,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4388,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4389,52885,4,0,0,1,1,0,0,1,0,1,0,1,1,0,1,0
4390,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4391,52885,4,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1
4392,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4393,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,1,0
4394,13000,4,0,0,1,0,1,0,1,1,0,1,0,1,0,0,1
4395,13000,4,1,1,0,0,1,1,0,1,0,0,1,1,0,1,0
4396,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4397,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4398,13000,4,0,0,1,1,0,0,1,1,0,0,1,1,0,0,1
4399,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4400,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4401,52885,4,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0
4402,52885,4,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4403,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,0,1
4404,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
4405,52885,4,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0
4406,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4407,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4408,13000,4,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1
4409,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
4410,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,1,0
4411,13000,4,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0
4412,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4413,13000,4,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1
4414,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4415,13000,4,0,0,1,1,0,1,0,1,0,0,1,1,0,0,1
4416,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0
4417,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4418,13000,4,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1
4419,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4420,13000,4,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
4421,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
4422,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
4423,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,0,1
4424,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4425,52885,4,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0
4426,52885,4,0,1,0,0,1,0,1,0,1,1,0,1,0,0,1
4427,13000,4,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0
4428,13000,4,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0
4429,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4430,52885,4,0,1,0,1,0,1,0,0,1,1,0,0,1,0,1
4431,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4432,52885,4,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1
4433,52885,4,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4434,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
4435,52885,4,0,0,1,0,1,1,0,0,1,0,1,1,0,0,1
4436,13000,4,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1
4437,13000,4,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0
4438,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4439,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4440,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
4441,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4442,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4443,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4444,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4445,13000,4,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
4446,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4447,52885,4,0,0,1,1,0,1,0,0,1,1,0,1,0,1,0
4448,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
4449,13000,4,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0
4450,52885,4,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1
4451,52885,4,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
4452,13000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4453,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,1,0
4454,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4455,13000,4,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1
4456,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4457,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4458,13000,4,1,0,1,0,1,1,0,1,0,0,1,1,0,0,1
4459,52885,4,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
4460,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1
4461,52885,4,0,0,1,0,1,0,1,0,1,1,0,0,1,1,0
4462,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4463,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4464,13000,4,1,0,1,1,0,0,1,1,0,0,1,0,1,0,1
4465,13000,4,0,0,1,0,1,0,1,1,0,0,1,0,1,1,0
4466,52885,4,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4467,13000,4,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0
4468,4000,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4469,13000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
4470,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4471,13000,4,1,0,1,1,0,0,1,1,0,0,1,1,0,0,1
4472,13000,4,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1
4473,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4474,13000,4,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0
4475,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4476,4000,4,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4477,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4478,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4479,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4480,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4481,52885,4,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4482,52885,4,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1
4483,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4484,52885,4,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4485,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4486,13000,4,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4487,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4488,52885,4,1,1,0,1,0,0,1,0,1,0,1,0,1,0,1
4489,52885,4,0,1,0,0,1,1,0,0,1,0,1,1,0,0,1
4490,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4491,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4492,4000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4493,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4494,52885,4,0,0,1,0,1,1,0,0,1,0,1,0,1,1,0
4495,52885,4,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4496,13000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4497,13000,4,0,0,1,0,1,1,0,1,0,0,1,0,1,1,0
4498,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4499,52885,4,1,1,0,1,0,0,1,0,1,0,1,1,0,0,1
4500,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4501,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4502,52885,4,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0
4503,52885,4,1,1,0,1,0,1,0,0,1,0,1,1,0,0,1
4504,4000,4,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4505,4000,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4506,13000,4,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1
4507,52885,4,0,1,0,1,0,0,1,0,1,1,0,0,1,1,0
4508,4000,4,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4509,52885,4,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1
4510,52885,4,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0
4511,13000,4,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4512,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1
4513,13000,4,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4514,52885,4,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
4515,52885,4,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
4516,13000,4,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4517,13000,4,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0
4518,13000,4,1,0,1,0,1,0,1,1,0,0,1,1,0,0,1
4519,13000,4,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
4520,4000,4,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4521,52885,4,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
